Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1,0.07337496353744773,-0.0455319398430418,-0.2261008355646278,-0.2071417077743112,0.06423820868685348,0.7507305581546225,0.31466686797408405,-0.026180163474687154,0.604669777115111,-0.22571613264140356,-1.2062145255902508,-0.03628911521719006,-0.0317402566305344,-0.41169079274876563,1.026689235678118,0.6514792433257053,-0.5171998069472918,1.0509937888999847,0.8786680880058652,-0.491515731531403,-0.1257968766541146,0.7430923892347832,0.7516262268007275,-1.2414493285281885,0.5141038909843643,-0.7779757908541625,0.36420746440576174,0.8355990312427264,-0.3398304598601759,0.23293722183864632,0.5919054945689142,-0.43498905652748265,0.5754248369676035,0.2728468446724566,-0.2886528311122454,-0.9445906057378156,-0.4593025408311878,-0.12304603591114639,-0.8846576690361637,0.26381256527517716,0.3015988417676768,-0.7934337933349003,1.161851587468555,-0.12024172373467246,0.3703334392167799,1.1078101491462136,-0.24106103579929689,0.7897405221108433,1.2275853765130371,0.16377911687351415,-0.21145358120204932,-0.4093691381682444,0.9122097711603004,0.2559776059926682,-0.9512264882332893,0.8546495693374764,-0.7687363262458892,1.0117008796247182,-0.3184745831654947,0.3117246441830719,0.3510003208665269,0.11211038661025964,0.06889954678593391,0.2897447625288625,-0.7521758378613592,0.21650316083884347,-0.3593249004055313,-0.11633928614822257,-0.2702083542015609,-0.0686917475382071,-0.08768781151769864,-1.5991110991800352,0.13877748894975764,0.3138670920910769,0.20850229770078174,0.3472732197365054
2,-0.8725627562389215,-0.0455319398430418,0.4551901760591955,-0.0918863723194902,0.06423820868685348,0.7507305581546225,0.31466686797408405,-0.026180163474687154,-0.6283160812481042,-0.22571613264140356,1.9543022345753824,-1.1880740764584394,-0.0317402566305344,-0.41169079274876563,-0.5434570116229145,-0.0718361142830625,2.179627757849301,0.15673371079690893,-0.42957696521936545,-0.491515731531403,-0.1257968766541146,-0.5082511958664665,-0.6610595238803515,0.3870466460011513,-0.5707501337786359,0.6634514358553265,0.36420746440576174,-0.549162132905265,-0.3398304598601759,0.23293722183864632,-1.1244441023935776,-1.5023571616201288,1.171992119373828,0.2728468446724566,-0.2886528311122454,-0.6412279930944916,0.4664649160883459,-0.12304603591114639,-0.8846576690361637,0.26381256527517716,0.3015988417676768,0.2571404297894543,-0.7951632272572445,-0.12024172373467246,-0.4825119145852412,-0.8199643654586395,3.9488093483313387,0.7897405221108433,-0.7616206719986546,0.16377911687351415,-0.21145358120204932,0.7956287282140879,-0.3186832657103451,0.2559776059926682,0.6004949339126351,0.13958460014967367,-0.7687363262458892,-0.09782209815509203,-0.3184745831654947,0.3117246441830719,-0.06073101261530308,0.11211038661025964,0.06889954678593391,0.2897447625288625,1.6261947918523714,-0.704483250333654,-0.3593249004055313,-0.11633928614822257,-0.2702083542015609,-0.0686917475382071,-0.08768781151769864,-0.4891100509377921,-0.6144386220786668,0.3138670920910769,0.20850229770078174,0.007288320622423805
3,0.07337496353744773,-0.0455319398430418,-0.08984263323986298,0.0734799785504701,0.06423820868685348,-1.3789325537088792,0.31466686797408405,-0.026180163474687154,0.604669777115111,-0.22571613264140356,-1.2062145255902508,-0.03628911521719006,-0.0317402566305344,-0.41169079274876563,1.026689235678118,0.6514792433257053,-0.5171998069472918,0.9847523016330904,0.8302145675160418,-0.491515731531403,-0.1257968766541146,0.7430923892347832,0.7516262268007275,-1.2414493285281885,0.32591492750506834,-0.7779757908541625,0.36420746440576174,0.8355990312427264,-0.3398304598601759,0.23293722183864632,-0.2662693039123318,-0.43498905652748265,0.0929071820802158,0.2728468446724566,-0.2886528311122454,-0.3016429789415172,-0.313368754518749,-0.12304603591114639,-0.8846576690361637,0.26381256527517716,0.3015988417676768,-0.6278260340246572,1.1893506246778172,-0.12024172373467246,0.5150125617367657,1.1078101491462136,-0.24106103579929689,0.7897405221108433,1.2275853765130371,0.16377911687351415,-0.21145358120204932,-0.4093691381682444,-0.3186832657103451,0.2559776059926682,0.6004949339126351,0.13958460014967367,-0.7687363262458892,0.9295139923817692,-0.3184745831654947,0.3117246441830719,0.631726230058684,0.11211038661025964,0.06889954678593391,0.2897447625288625,-0.7521758378613592,-0.07036145903455723,-0.3593249004055313,-0.11633928614822257,-0.2702083542015609,-0.0686917475382071,-0.08768781151769864,0.990891346718532,0.13877748894975764,0.3138670920910769,0.20850229770078174,0.5361537192443286
4,0.3098593934815402,-0.0455319398430418,-0.4531978394392356,-0.0968974738610042,0.06423820868685348,-1.3789325537088792,0.31466686797408405,-0.026180163474687154,-1.86130193961132,-0.22571613264140356,-1.0398715382131123,-0.03628911521719006,-0.0317402566305344,-0.41169079274876563,1.026689235678118,0.6514792433257053,-0.5171998069472918,-1.8636316508433728,-0.7202980881583056,-0.491515731531403,-0.1257968766541146,1.0559282855100958,1.316700527073159,0.3870466460011513,-0.5707501337786359,0.6634514358553265,0.36420746440576174,-1.9339232970532565,0.7726190275744806,-2.7243527249824293,0.5919054945689142,-1.5023571616201288,-0.4992735761906687,0.2728468446724566,-0.2886528311122454,-0.061669568940081895,-0.6873240819443734,-0.12304603591114639,0.2654760769948238,0.26381256527517716,0.3015988417676768,-0.5217335632165326,0.9372761169262503,-0.12024172373467246,0.3836591478699366,1.1078101491462136,-0.24106103579929689,-1.0260408358133004,-0.7616206719986546,0.16377911687351415,-0.21145358120204932,-0.4093691381682444,0.2967632527249775,0.2559776059926682,0.6004949339126351,-1.2905453382259313,1.301074713530963,0.806233661517346,0.8019420226697399,1.6503069397927344,0.790804245267573,0.11211038661025964,0.06889954678593391,0.2897447625288625,-0.7521758378613592,-0.17604842425107342,4.092523739317571,-0.11633928614822257,-0.2702083542015609,-0.0686917475382071,-0.08768781151769864,-1.5991110991800352,-1.3676547331070914,0.3138670920910769,-3.426284026396428,-0.51528106134922
5,0.07337496353744773,-0.0455319398430418,0.6368677791588819,0.3751482913496101,0.06423820868685348,-1.3789325537088792,0.31466686797408405,-0.026180163474687154,-0.6283160812481042,-0.22571613264140356,0.45721534818113485,-0.03628911521719006,-0.0317402566305344,-0.41169079274876563,1.026689235678118,1.374794600934473,-0.5171998069472918,0.9516315579996432,0.7333075265363951,-0.491515731531403,-0.1257968766541146,0.7430923892347832,0.7516262268007275,-1.2414493285281885,1.366489196155293,-0.7779757908541625,0.36420746440576174,0.8355990312427264,-0.3398304598601759,0.23293722183864632,-1.982618900874824,-0.43498905652748265,0.4635684715164364,0.2728468446724566,-0.2886528311122454,-0.17486457365774,0.19967971298591858,-0.12304603591114639,-0.8846576690361637,0.26381256527517716,0.3015988417676768,-0.04561125519958362,1.6178772878554806,-0.12024172373467246,1.2993256996082674,1.1078101491462136,-0.24106103579929689,0.7897405221108433,1.2275853765130371,1.3900227611572622,-0.21145358120204932,-0.4093691381682444,1.5276562895956232,0.2559776059926682,0.6004949339126351,0.13958460014967367,-0.7687363262458892,0.8884205487602949,-0.3184745831654947,1.6503069397927344,1.6984846849888806,0.11211038661025964,0.06889954678593391,0.2897447625288625,0.7801971853099035,0.5637603322645395,-0.3593249004055313,-0.11633928614822257,-0.2702083542015609,-0.0686917475382071,-0.08768781151769864,2.100892394960775,0.13877748894975764,0.3138670920910769,0.20850229770078174,0.8698426017081495
6,-0.16310946640664448,-0.0455319398430418,0.6822871799338035,0.3606160968792197,0.06423820868685348,-1.3789325537088792,0.31466686797408405,-0.026180163474687154,0.604669777115111,-0.22571613264140356,-0.20815660132741923,-0.03628911521719006,-0.0317402566305344,-0.41169079274876563,-1.5902211764902692,-0.7951514718918304,-0.5171998069472918,0.7197863525655123,0.49103992408727826,-0.491515731531403,-0.1257968766541146,0.7430923892347832,0.7516262268007275,0.3870466460011513,-0.5707501337786359,0.6634514358553265,0.36420746440576174,4.989882523686701,-0.3398304598601759,0.23293722183864632,0.5919054945689142,-0.43498905652748265,0.632449650727022,0.2728468446724566,-0.2886528311122454,-1.1392860138521876,-0.5961154654990992,-0.12304603591114639,-0.8846576690361637,0.26381256527517716,0.3015988417676768,-0.9486910676882532,0.5018746944462716,-0.12024172373467246,-0.2921446481115757,1.1078101491462136,-0.24106103579929689,-1.0260408358133004,1.2275853765130371,-2.2887081716939814,-0.21145358120204932,0.7956287282140879,-0.934129784145668,0.2559776059926682,-0.9512264882332893,0.8546495693374764,-0.7687363262458892,0.6007664434099736,0.8019420226697399,0.3117246441830719,0.03284429044874902,0.11211038661025964,0.06889954678593391,0.2897447625288625,-0.43293145803401284,-0.251539113691442,-0.3593249004055313,10.802446267979857,-0.2702083542015609,-0.0686917475382071,1.3237359981507422,1.360891696132613,0.8919935999781822,0.3138670920910769,0.20850229770078174,-0.4775049614476553
7,-0.8725627562389215,-0.0455319398430418,0.2280931721845877,-0.0433789093976351,0.06423820868685348,0.7507305581546225,0.31466686797408405,-0.026180163474687154,0.604669777115111,-0.22571613264140356,1.4552732724439668,-0.03628911521719006,-0.0317402566305344,-0.41169079274876563,-0.5434570116229145,1.374794600934473,-0.5171998069472918,1.084114532533432,0.975575128985512,-0.491515731531403,-0.1257968766541146,0.7430923892347832,0.7516262268007275,2.015542620530491,0.45875419584339494,-0.7779757908541625,0.36420746440576174,0.8355990312427264,-2.564729434729489,0.23293722183864632,-1.982618900874824,-0.43498905652748265,2.029557587832776,0.2728468446724566,-0.2886528311122454,-0.5665192899808373,1.433276250408253,-0.12304603591114639,-0.8846576690361637,0.26381256527517716,0.3015988417676768,1.3749928051335951,-0.7951632272572445,-0.12024172373467246,0.3398746765809934,1.1078101491462136,-0.24106103579929689,0.7897405221108433,-0.7616206719986546,0.16377911687351415,-0.21145358120204932,-0.4093691381682444,0.2967632527249775,0.2559776059926682,0.6004949339126351,-1.2905453382259313,-0.7687363262458892,1.0527943232461925,-0.3184745831654947,0.3117246441830719,0.7627316543483572,0.11211038661025964,0.06889954678593391,0.2897447625288625,1.283007083537974,0.15611060928654846,-0.3593249004055313,-0.11633928614822257,-0.2702083542015609,-0.0686917475382071,-0.08768781151769864,0.6208909973044511,-0.6144386220786668,0.3138670920910769,0.20850229770078174,1.5875884998378773
8,0.07337496353744773,-0.0455319398430418,-0.015141166744328994,-0.013512744210212002,0.06423820868685348,-1.3789325537088792,0.31466686797408405,-0.026180163474687154,-1.86130193961132,-0.22571613264140356,0.29087236080399625,2.2672808072653083,-0.0317402566305344,-0.41169079274876563,1.026689235678118,0.6514792433257053,0.38174271465157256,0.057371479896567115,-0.5749375266888356,-0.491515731531403,-0.1257968766541146,-1.1339229884170912,-1.226133824152783,2.015542620530491,0.7576425496046296,0.6634514358553265,0.36420746440576174,-0.549162132905265,-0.3398304598601759,0.23293722183864632,-0.2662693039123318,-1.5023571616201288,0.9109939333211048,-3.9537461868584374,-0.09022046788626452,-0.7951731995105068,0.11303152736290799,-0.12304603591114639,-0.8846576690361637,0.26381256527517716,0.3015988417676768,-0.14394086229004052,1.45746623746812,-0.12024172373467246,1.0937290518167089,1.1078101491462136,-0.24106103579929689,0.7897405221108433,1.2275853765130371,0.16377911687351415,-0.21145358120204932,0.7956287282140879,0.2967632527249775,0.2559776059926682,2.1522163560585605,0.13958460014967367,-0.7687363262458892,-0.22110242901951543,-0.3184745831654947,0.3117246441830719,0.05155935106155942,0.11211038661025964,0.06889954678593391,0.2897447625288625,1.1233848936243007,2.375536878833388,3.37237175348001,-0.11633928614822257,-0.2702083542015609,-0.0686917475382071,0.6180240933165219,1.730892045546694,0.8919935999781822,0.3138670920910769,0.20850229770078174,0.2402409366820724
9,-0.16310946640664448,1.5372450166055531,-0.8619724464135298,-0.4406590396088614,0.06423820868685348,0.7507305581546225,0.31466686797408405,-0.026180163474687154,0.604669777115111,-0.22571613264140356,0.7899013229354123,-2.339859037699689,-0.0317402566305344,-0.41169079274876563,-1.5902211764902692,0.6514792433257053,-0.5171998069472918,-1.3336997527082175,-1.6893684979547727,-0.491515731531403,-0.1257968766541146,-2.0724306772430285,1.316700527073159,0.3870466460011513,-0.5707501337786359,0.6634514358553265,0.36420746440576174,-1.9339232970532565,0.7726190275744806,0.23293722183864632,0.5919054945689142,1.166063101111487,-0.9730181828073764,0.2728468446724566,-0.2886528311122454,0.8710572699334214,-0.24040186136252964,-0.12304603591114639,0.2654760769948238,0.26381256527517716,-2.5515392293822674,-0.3638886676239571,0.9281097711898298,-0.12024172373467246,0.4921684897599258,-0.8199643654586395,-0.24106103579929689,0.7897405221108433,-0.7616206719986546,-1.0624645274102333,4.32857919166548,0.7956287282140879,0.9122097711603004,-3.8284738120324207,2.1522163560585605,0.13958460014967367,1.301074713530963,-1.9470270611214429,0.8019420226697399,0.3117246441830719,-0.02330089138968218,-4.520375399738207,0.06889954678593391,0.2897447625288625,-0.03387598324982984,-0.704483250333654,2.9959286699740124,-0.11633928614822257,-0.2702083542015609,-0.0686917475382071,-0.08768781151769864,-0.8591104003518731,0.13877748894975764,0.3138670920910769,-3.426284026396428,-0.6424605976844875
10,3.147672552810648,-0.0455319398430418,-0.9073918471884516,-0.3103703995294986,0.06423820868685348,0.7507305581546225,0.31466686797408405,-0.026180163474687154,-1.86130193961132,-0.22571613264140356,-1.538900500344528,-2.339859037699689,-7.755202703393907,0.42312664810289813,-1.0668390940565915,-0.7951514718918304,0.38174271465157256,-1.0687338036406395,-1.6893684979547727,-0.491515731531403,-0.1257968766541146,-0.5082511958664665,-0.6610595238803515,0.3870466460011513,-0.5707501337786359,0.6634514358553265,0.36420746440576174,-1.9339232970532565,0.7726190275744806,0.23293722183864632,0.5919054945689142,-0.43498905652748265,0.8934478367797453,0.2728468446724566,-0.2886528311122454,-0.967229606681347,-0.15147346032838724,-0.12304603591114639,-0.8846576690361637,0.26381256527517716,0.3015988417676768,-0.22156949946671692,-0.7951632272572445,-0.12024172373467246,-0.8346913575615224,1.1078101491462136,-0.24106103579929689,-1.0260408358133004,-0.7616206719986546,-1.0624645274102333,4.32857919166548,0.7956287282140879,-0.934129784145668,0.2559776059926682,2.1522163560585605,0.13958460014967367,-0.7687363262458892,-1.618279512149647,-0.3184745831654947,-1.02685765142659,-1.2538161266819707,-2.9762134709553845,0.06889954678593391,0.2897447625288625,-0.7521758378613592,-0.644090698781359,-0.3593249004055313,-0.11633928614822257,-0.2702083542015609,-0.0686917475382071,-0.08768781151769864,-1.969111448594116,0.13877748894975764,0.3138670920910769,0.20850229770078174,-0.7923057939606939
